index,timestamp,seq,ms,motor_angle_deg,motor_speedCH0_volts,CH2_volts,CH3_volts,ellipse_angle_deg,ellipse_area_px2,frame_name,ch2_dv/dt,ch3_dv/dt,ch2_flag,ch3_flag
1760720824.6617084,260648,2606992,0.0,1.0,-3.072,0.001125,0.000375,,,,-0.4875,-0.075,False,False
1760720824.6643438,260649,2607002,0.0,1.0,-3.072,0.000375,0.0,,,,-0.075,-0.0375,False,False
1760720824.6658056,260650,2607012,0.0,1.0,-3.072,0.000375,0.000375,,,,0.0,0.0375,False,False
1760720824.666079,260651,2607022,0.0,1.0,-3.072,-0.000375,0.00075,,,,-0.075,0.0375,False,False
1760720824.6663582,260652,2607032,0.0,1.0,-3.072,0.003,0.006,,,,0.3375,0.525,False,False
1760720824.6666224,260653,2607042,0.0,1.0,-3.072,0.000375,0.003,,,,-0.2625,-0.3,False,False
1760720824.666884,260654,2607052,0.0,1.0,-3.072,0.006,0.0,,,,0.5625,-0.3,False,False
1760720824.667165,260655,2607062,0.0,1.0,-3.072,0.004875,-0.00075,,,,-0.1125,-0.075,False,False
1760720824.667435,260656,2607072,0.0,1.0,-3.072,0.005625,-0.00225,,,,0.075,-0.15,False,False
1760720824.6676972,260657,2607082,0.0,1.0,-3.072,0.004125,0.0,,,,-0.15,0.225,False,False
1760720824.6679611,260658,2607092,0.0,1.0,-3.072,0.00225,0.0045,,,,-0.1875,0.45,False,False
1760720824.668233,260659,2607102,0.0,1.0,-3.072,0.001125,0.0,,,,-0.1125,-0.45,False,False
1760720824.668547,260660,2607112,0.0,1.0,-3.072,-0.000375,0.003,,,,-0.15,0.3,False,False
1760720824.6688166,260661,2607122,0.0,1.0,-3.072,0.006375,0.0,,,,0.675,-0.3,False,False
1760720824.6690736,260662,2607132,0.0,1.0,-3.072,0.002625,0.0,,,,-0.375,0.0,False,False
1760720824.6702082,260663,2607142,0.0,1.0,-3.072,0.000375,-0.000375,,,,-0.225,-0.0375,False,False
1760720824.6709714,260664,2607152,0.0,1.0,-3.072,0.001125,0.0045,,,,0.075,0.4875,False,False
1760720824.671201,260665,2607162,0.0,1.0,-3.072,0.001125,0.00375,,,,0.0,-0.075,False,False
1760720824.6713684,260666,2607172,0.0,1.0,-3.072,-0.000375,0.000375,,,,-0.15,-0.3375,False,False
1760720824.6715324,260667,2607182,0.0,1.0,-3.072,0.00225,-0.003375,,,,0.2625,-0.375,False,False
1760720824.671694,260668,2607192,0.0,1.0,-3.072,-0.000375,0.0,,,,-0.2625,0.3375,False,False
1760720824.6718569,260669,2607202,0.0,1.0,-3.072,0.00525,0.001875,,,,0.5625,0.1875,False,False
1760720824.6720192,260670,2607212,0.0,1.0,-3.072,0.0,0.00075,,,,-0.525,-0.1125,False,False
1760720824.6721938,260671,2607222,0.0,1.0,-3.072,0.003,0.002625,,,,0.3,0.1875,False,False
1760720824.672357,260672,2607232,0.0,1.0,-3.072,0.00675,-0.006375,,,,0.375,-0.9,False,False
1760720824.6725178,260673,2607242,0.0,1.0,-3.072,0.001125,0.00225,,,,-0.5625,0.8625,False,False
1760720824.672679,260674,2607252,0.0,1.0,-3.072,-0.001125,0.002625,,,,-0.225,0.0375,False,False
1760720824.6728406,260675,2607262,0.0,1.0,-3.072,0.0045,-0.001125,,,,0.5625,-0.375,False,False
1760720824.6730008,260676,2607272,0.0,1.0,-3.072,0.0045,0.00075,,,,0.0,0.1875,False,False
1760720824.6731818,260677,2607282,0.0,1.0,-3.072,0.00675,-0.000375,,,,0.225,-0.1125,False,False
1760720824.6733384,260678,2607292,0.0,1.0,-3.072,0.000375,0.001125,,,,-0.6375,0.15,False,False
1760720824.6734943,260679,2607302,0.0,1.0,-3.072,0.0015,0.00075,,,,0.1125,-0.0375,False,False
1760720824.673651,260680,2607312,0.0,1.0,-3.072,0.0045,-0.007875,,,,0.3,-0.8625,False,False
1760720824.6738126,260681,2607322,0.0,1.0,-3.072,-0.001125,0.003,,,,-0.5625,1.0875,False,True
1760720824.673972,260682,2607332,0.0,1.0,-3.072,0.001125,0.0015,,,,0.225,-0.15,False,False
1760720824.67414,260683,2607342,0.0,1.0,-3.072,0.001125,-0.00075,,,,0.0,-0.225,False,False
1760720824.674298,260684,2607352,0.0,1.0,-3.072,-0.000375,0.000375,,,,-0.15,0.1125,False,False
1760720824.6744616,260685,2607362,0.0,1.0,-3.072,-0.000375,0.00225,,,,0.0,0.1875,False,False
1760720824.6746175,260686,2607372,0.0,1.0,-3.072,0.0015,-0.0015,,,,0.1875,-0.375,False,False
1760720824.6747737,260687,2607382,0.0,1.0,-3.072,0.003,-0.000375,,,,0.15,0.1125,False,False
1760720824.6749303,260688,2607392,0.0,1.0,-3.072,-0.00075,0.001125,,,,-0.375,0.15,False,False
1760720824.675086,260689,2607402,0.0,1.0,-3.072,-0.000375,-0.000375,,,,0.0375,-0.15,False,False
1760720824.6752548,260690,2607412,0.0,1.0,-3.072,-0.001125,0.0,,,,-0.075,0.0375,False,False
1760720824.6754122,260691,2607422,0.0,1.0,-3.072,0.0015,0.0,,,,0.2625,0.0,False,False
1760720824.6755686,260692,2607432,0.0,1.0,-3.072,0.005625,-0.00075,,,,0.4125,-0.075,False,False
1760720824.6757247,260693,2607442,0.0,1.0,-3.072,0.00075,0.001875,,,,-0.4875,0.2625,False,False
1760720824.6758828,260694,2607452,0.0,1.0,-3.072,0.000375,0.002625,,,,-0.0375,0.075,False,False
1760720824.6760392,260695,2607462,0.0,1.0,-3.072,0.003,0.0015,,,,0.2625,-0.1125,False,False
1760720824.676206,260696,2607472,0.0,1.0,-3.072,-0.000375,0.00075,,,,-0.3375,-0.075,False,False
1760720824.6763926,260697,2607482,0.0,1.0,-3.072,0.0,0.001125,,,,0.0375,0.0375,False,False
1760720824.6765532,260698,2607492,0.0,1.0,-3.072,0.001125,-0.000375,,,,0.1125,-0.15,False,False
1760720824.67671,260699,2607502,0.0,1.0,-3.072,-0.004125,-0.001125,,,,-0.525,-0.075,False,False
1760720824.6769252,260700,2607512,0.0,1.0,-3.072,0.00225,-0.000375,,,,0.6375,0.075,False,False
1760720824.6771374,260701,2607522,0.0,1.0,-3.072,-0.000375,0.0,,,,-0.2625,0.0375,False,False
1760720824.6773024,260702,2607532,0.0,1.0,-3.072,0.003,0.003,,,,0.3375,0.3,False,False
1760720824.677504,260703,2607542,0.0,1.0,-3.072,0.001125,-0.001125,,,,-0.1875,-0.4125,False,False
1760720824.677883,260704,2607552,0.0,1.0,-3.072,0.003,-0.001125,,,,0.1875,0.0,False,False
1760720824.678282,260705,2607562,0.0,1.0,-3.072,0.001125,0.003375,,,,-0.1875,0.45,False,False
1760720824.6786406,260706,2607572,0.0,1.0,-3.072,-0.000375,0.0,,,,-0.15,-0.3375,False,False
1760720824.6790187,260707,2607582,0.0,1.0,-3.072,-0.000375,0.007125,,,,0.0,0.7125,False,False
1760720824.6793568,260708,2607592,0.0,1.0,-3.072,0.0015,-0.001125,,,,0.1875,-0.825,False,False
1760720824.679671,260709,2607602,0.0,1.0,-3.072,0.003375,-0.003375,,,,0.1875,-0.225,False,False
1760720824.6799774,260710,2607612,0.0,1.0,-3.072,0.00225,-0.000375,,,,-0.1125,0.3,False,False
1760720824.680307,260711,2607622,0.0,1.0,-3.072,-0.003375,0.0,,,,-0.5625,0.0375,False,False
1760720824.680676,260712,2607632,0.0,1.0,-3.072,-0.001125,-0.000375,,,,0.225,-0.0375,False,False
1760720824.6809971,260713,2607642,0.0,1.0,-3.072,0.005625,0.006,,,,0.675,0.6375,False,False
1760720824.6812365,260714,2607652,0.0,1.0,-3.072,-0.003375,0.003,,,,-0.9,-0.3,False,False
1760720824.6813996,260715,2607662,0.0,1.0,-3.072,0.00225,-0.000375,,,,0.5625,-0.3375,False,False
1760720824.6815588,260716,2607672,0.0,1.0,-3.072,0.001125,-0.00075,,,,-0.1125,-0.0375,False,False
1760720824.681717,260717,2607682,0.0,1.0,-3.072,0.003,0.003,,,,0.1875,0.375,False,False
1760720824.6818764,260718,2607692,0.0,1.0,-3.072,-0.000375,0.00375,,,,-0.3375,0.075,False,False
1760720824.6820345,260719,2607702,0.0,1.0,-3.072,-0.001125,-0.001875,,,,-0.075,-0.5625,False,False
1760720824.6822286,260720,2607712,0.0,1.0,-3.072,0.006,0.0,,,,0.7125,0.1875,False,False
1760720824.6823854,260721,2607722,0.0,1.0,-3.072,0.0015,-0.00075,,,,-0.45,-0.075,False,False
1760720824.6825423,260722,2607732,0.0,1.0,-3.072,0.004125,-0.001125,,,,0.2625,-0.0375,False,False
1760720824.6827104,260723,2607742,0.0,1.0,-3.072,0.0045,-0.003375,,,,0.0375,-0.225,False,False
1760720824.6828675,260724,2607752,0.0,1.0,-3.072,0.0045,-0.00225,,,,0.0,0.1125,False,False
1760720824.6830227,260725,2607762,0.0,1.0,-3.072,0.001125,0.007125,,,,-0.3375,0.9375,False,False
1760720824.683218,260726,2607772,0.0,1.0,-3.072,0.00225,-0.000375,,,,0.1125,-0.75,False,False
1760720824.6833754,260727,2607782,0.0,1.0,-3.072,0.003,0.000375,,,,0.075,0.075,False,False
1760720824.6835322,260728,2607792,0.0,1.0,-3.072,0.000375,0.0045,,,,-0.2625,0.4125,False,False
1760720824.6836884,260729,2607802,0.0,1.0,-3.072,0.001125,-0.00075,,,,0.075,-0.525,False,False
1760720824.683845,260730,2607812,0.0,1.0,-3.072,0.00075,0.000375,,,,-0.0375,0.1125,False,False
1760720824.6840022,260731,2607822,0.0,1.0,-3.072,0.001125,0.001125,,,,0.0375,0.075,False,False
1760720824.6841671,260732,2607832,0.0,1.0,-3.072,0.001125,0.003375,,,,0.0,0.225,False,False
1760720824.6843245,260733,2607842,0.0,1.0,-3.072,0.00525,-0.000375,,,,0.4125,-0.375,False,False
1760720824.684482,260734,2607852,0.0,1.0,-3.072,0.0015,0.0045,,,,-0.375,0.4875,False,False
1760720824.6846392,260735,2607862,0.0,1.0,-3.072,0.006,-0.00225,,,,0.45,-0.675,False,False
1760720824.6847963,260736,2607872,0.0,1.0,-3.072,-0.000375,0.003,,,,-0.6375,0.525,False,False
1760720824.684954,260737,2607882,0.0,1.0,-3.072,-0.003375,0.00075,,,,-0.3,-0.225,False,False
1760720824.685137,260738,2607892,0.0,1.0,-3.072,0.0045,-0.001875,,,,0.7875,-0.2625,False,False
1760720824.6853094,260739,2607902,0.0,1.0,-3.072,0.0045,0.0,,,,0.0,0.1875,False,False
1760720824.6854672,260740,2607912,0.0,1.0,-3.072,0.0015,-0.00075,,,,-0.3,-0.075,False,False
1760720824.6856246,260741,2607922,0.0,1.0,-3.072,0.001125,-0.000375,,,,-0.0375,0.0375,False,False
1760720824.685783,260742,2607932,0.0,1.0,-3.072,-0.000375,0.003,,,,-0.15,0.3375,False,False
1760720824.6859398,260744,2607952,0.0,1.0,-3.072,0.00225,0.000375,,,,0.2625,-0.2625,False,False
1760720824.6860974,260745,2607962,0.0,1.0,-3.072,0.00075,-0.00075,,,,-0.15,-0.1125,False,False
1760720824.686293,260746,2607972,0.0,1.0,-3.072,0.0015,0.0,,,,0.075,0.075,False,False
1760720824.686451,260747,2607982,0.0,1.0,-3.072,0.000375,-0.003375,,,,-0.1125,-0.3375,False,False
1760720824.6866086,260748,2607992,0.0,1.0,-3.072,0.000375,0.00075,,,,0.0,0.4125,False,False
1760720824.6867652,260750,2608012,0.0,1.0,-3.072,-0.001125,0.003,,,,-0.15,0.225,False,False
1760720824.6870096,260751,2608022,0.0,1.0,-3.072,-0.001125,-0.001125,,,,0.0,-0.4125,False,False
1760720824.6872203,260753,2608042,0.0,1.0,-3.072,0.00075,-0.001125,,,,0.1875,0.0,False,False
1760720824.687381,260754,2608052,0.0,1.0,-3.072,0.00225,-0.00075,,,,0.15,0.0375,False,False
1760720824.6875389,260755,2608062,0.0,1.0,-3.072,-0.003375,0.00075,,,,-0.5625,0.15,False,False
1760720824.6876974,260756,2608072,0.0,1.0,-3.072,0.000375,-0.000375,,,,0.375,-0.1125,False,False
1760720824.6985035,260760,2608112,0.0,1.0,-3.072,0.00225,0.00075,,,,0.1875,0.1125,False,False
1760720824.6987832,260761,2608122,0.0,1.0,-3.072,0.00675,0.001125,,,,0.45,0.0375,False,False
1760720824.6991248,260762,2608132,0.0,1.0,-3.072,0.003,-0.000375,,,,-0.375,-0.15,False,False
1760720824.699438,260763,2608142,0.0,1.0,-3.072,0.001125,0.00075,,,,-0.1875,0.1125,False,False
1760720824.6997252,260764,2608152,0.0,1.0,-3.072,-0.003375,0.003,,,,-0.45,0.225,False,False
1760720824.699989,260765,2608162,0.0,1.0,-3.072,0.00525,0.0,,,,0.8625,-0.3,False,False
1760720824.7002368,260766,2608172,0.0,1.0,-3.072,0.00225,0.0,,,,-0.3,0.0,False,False
1760720824.7004032,260767,2608182,0.0,1.0,-3.072,0.00525,-0.000375,,,,0.3,-0.0375,False,False
1760720824.7005944,260768,2608192609332,0.0,1.0,-3.072,0.001875,-0.00075,,,,-0.3375,-0.0375,False,False
1760720824.7007527,260883,2609342,0.0,1.0,-3.072,0.0015,0.00075,,,,-0.0375,0.15,False,False
1760720824.7070687,260884,2609352,0.0,1.0,-3.072,0.004125,0.000375,,,,0.2625,-0.0375,False,False
1760720824.707374,260885,2609362,0.0,1.0,-3.072,0.000375,0.000375,,,,-0.375,0.0,False,False
1760720824.7187252,260886,2609372,0.0,1.0,-3.072,-0.000375,-0.006375,,,,-0.075,-0.675,False,False
1760720824.737091,260887,2609382,0.0,1.0,-3.072,-0.000375,0.0045,,,,0.0,1.0875,False,True
1760720824.7374146,260888,2609392,0.0,1.0,-3.072,0.00675,0.00225,,,,0.7125,-0.225,False,False
1760720824.7487223,260889,2609402,0.0,1.0,-3.072,0.001125,0.00075,,,,-0.5625,-0.15,False,False
1760720824.7669966,260890,2609412,0.0,1.0,-3.072,0.0,0.000375,,,,-0.1125,-0.0375,False,False
1760720824.767213,260891,2609422,0.0,1.0,-3.072,0.003,-0.001875,,,,0.3,-0.225,False,False
1760720824.7786803,260892,2609432,0.0,1.0,-3.072,0.0,0.00225,,,,-0.3,0.4125,False,False
1760720824.7975707,260893,2609442,0.0,1.0,-3.072,0.000375,-0.000375,,,,0.0375,-0.2625,False,False
1760720824.7977543,260894,2609452,0.0,1.0,-3.072,0.00525,0.00075,,,,0.4875,0.1125,False,False
1760720824.8085866,260895,2609462,0.0,1.0,-3.072,0.001125,-0.001125,,,,-0.4125,-0.1875,False,False
1760720824.826964,260896,2609472,0.0,1.0,-3.072,0.00525,0.00225,,,,0.4125,0.3375,False,False
1760720824.8271754,260897,2609482,0.0,1.0,-3.072,-0.000375,0.00075,,,,-0.5625,-0.15,False,False
1760720824.8587286,260898,2609492,0.0,1.0,-3.072,0.001125,0.003,,,,0.15,0.225,False,False
1760720824.8599005,260899,2609502,0.0,1.0,-3.072,-0.000375,-0.001125,,,,-0.15,-0.4125,False,False
1760720824.8610544,260900,2609512,0.0,1.0,-3.072,0.00225,0.000375,,,,0.2625,0.15,False,False
1760720824.8824449,260901,2609522,0.0,1.0,-3.072,0.004125,0.003,,,,0.1875,0.2625,False,False
1760720824.923344,260902,2609532,0.0,1.0,-3.072,0.002625,0.00075,,,,-0.15,-0.225,False,False
1760720824.9685223,260903,2609542,0.0,1.0,-3.072,0.001125,0.0,,,,-0.15,-0.075,False,False
1760720824.9688935,260904,2609552,0.0,1.0,-3.072,0.003,0.0,,,,0.1875,0.0,False,False
1760720824.9692168,260905,2609562,0.0,1.0,-3.072,0.002625,0.0045,,,,-0.0375,0.45,False,False
1760720824.9694943,260906,2609572,0.0,1.0,-3.072,0.001125,0.000375,,,,-0.15,-0.4125,False,False
1760720824.9697666,260907,2609582,0.0,1.0,-3.072,0.003,-0.001125,,,,0.1875,-0.15,False,False
1760720824.9700434,260908,2609592,0.0,1.0,-3.072,-0.000375,-0.000375,,,,-0.3375,0.075,False,False
1760720824.970359,260909,2609602,0.0,1.0,-3.072,-0.000375,0.0015,,,,0.0,0.1875,False,False
1760720824.970674,260910,2609612,0.0,1.0,-3.072,-0.000375,-0.000375,,,,0.0,-0.1875,False,False
1760720824.9771743,260911,2609622,0.0,1.0,-3.072,0.0015,-0.001125,,,,0.1875,-0.075,False,False
1760720824.9774842,260912,2609632,0.0,1.0,-3.072,0.0,-0.001125,,,,-0.15,0.0,False,False
1760720824.988627,260913,2609642,0.0,1.0,-3.072,0.004125,0.000375,,,,0.4125,0.15,False,False
1760720825.0069904,260914,2609652,0.0,1.0,-3.072,0.004125,-0.000375,,,,0.0,-0.075,False,False
1760720825.0071929,260915,2609662,0.0,1.0,-3.072,0.0045,0.0,,,,0.0375,0.0375,False,False
1760720825.01864,260916,2609672,0.0,1.0,-3.072,0.001125,-0.00075,,,,-0.3375,-0.075,False,False
1760720825.0371416,260917,2609682,0.0,1.0,-3.072,0.0,0.00075,,,,-0.1125,0.15,False,False
1760720825.0376227,260918,2609692,0.0,1.0,-3.072,0.00525,0.000375,,,,0.525,-0.0375,False,False
1760720825.048747,260919,2609702,0.0,1.0,-3.072,-0.000375,0.000375,,,,-0.5625,0.0,False,False
1760720825.0669992,260920,2609712,0.0,1.0,-3.072,-0.001125,0.0,,,,-0.075,-0.0375,False,False
1760720825.0671918,260921,2609722,0.0,1.0,-3.072,0.000375,0.003,,,,0.15,0.3,False,False
1760720825.078616,260922,2609732,0.0,1.0,-3.072,-0.001875,-0.001125,,,,-0.225,-0.4125,False,False
1760720825.0969756,260923,2609742,0.0,1.0,-3.072,0.003,-0.000375,,,,0.4875,0.075,False,False
1760720825.0971754,260924,2609752,0.0,1.0,-3.072,0.006,0.001125,,,,0.3,0.15,False,False
1760720825.1087716,260925,2609762,0.0,1.0,-3.072,0.00075,0.0,,,,-0.525,-0.1125,False,False
1760720825.1270547,260926,2609772,0.0,1.0,-3.072,-0.000375,0.00075,,,,-0.1125,0.075,False,False
1760720825.1273737,260927,2609782,0.0,1.0,-3.072,0.00525,0.003,,,,0.5625,0.225,False,False
1760720825.143,260928,2609792,0.0,1.0,-3.072,0.001125,0.001125,,,,-0.4125,-0.1875,False,False
1760720825.1578608,260929,2609802,0.0,1.0,-3.072,0.00375,0.0045,,,,0.2625,0.3375,False,False
1760720825.1589134,260930,2609812,0.0,1.0,-3.072,-0.001125,-0.000375,,,,-0.4875,-0.4875,False,False
1760720825.17739,260931,2609822,0.0,1.0,-3.072,0.000375,0.00225,,,,0.15,0.2625,False,False
1760720825.189648,260932,2609832,0.0,1.0,-3.072,0.003,-0.001125,,,,0.2625,-0.3375,False,False
1760720825.191332,260933,2609842,0.0,1.0,-3.072,0.004875,0.0,,,,0.1875,0.1125,False,False
1760720825.1986563,260934,2609852,0.0,1.0,-3.072,-0.000375,0.001125,,,,-0.525,0.1125,False,False
1760720825.2170124,260935,2609862,0.0,1.0,-3.072,-0.001875,0.0015,,,,-0.15,0.0375,False,False
1760720825.217229,260936,2609872,0.0,1.0,-3.072,0.0,0.003,,,,0.1875,0.15,False,False
1760720825.2286096,260937,2609882,0.0,1.0,-3.072,0.003,0.0015,,,,0.3,-0.15,False,False
1760720825.248736,260938,2609892,0.0,1.0,-3.072,-0.00225,0.00375,,,,-0.525,0.225,False,False
1760720825.2520373,260939,2609902,0.0,1.0,-3.072,0.0045,-0.001125,,,,0.675,-0.4875,False,False
1760720825.2628634,260940,2609912,0.0,1.0,-3.072,0.001125,0.0,,,,-0.3375,0.1125,False,False
1760720825.2794874,260941,2609922,0.0,1.0,-3.072,-0.000375,-0.000375,,,,-0.15,-0.0375,False,False
1760720825.282945,260942,2609932,0.0,1.0,-3.072,0.006,-0.001125,,,,0.6375,-0.075,False,False
1760720825.2896612,260943,2609942,0.0,1.0,-3.072,0.003,-0.006375,,,,-0.3,-0.525,False,False
1760720825.3069863,260944,2609952,0.0,1.0,-3.072,0.000375,-0.000375,,,,-0.2625,0.6,False,False
1760720825.3072069,260945,2609962,0.0,1.0,-3.072,0.003,0.00075,,,,0.2625,0.1125,False,False
1760720825.3186305,260946,2609972,0.0,1.0,-3.072,-0.003375,0.0,,,,-0.6375,-0.075,False,False
1760720825.3393764,260947,2609982,0.0,1.0,-3.072,0.0015,0.000375,,,,0.4875,0.0375,False,False
1760720825.343074,260948,2609992,0.0,1.0,-3.072,0.001125,-0.00225,,,,-0.0375,-0.2625,False,False
1760720825.3581357,260949,2610002,0.0,1.0,-3.072,-0.000375,0.0075,,,,-0.15,0.975,False,False
1760720825.3740811,260950,2610012,0.0,1.0,-3.072,0.002625,0.0045,,,,0.3,-0.3,False,False
1760720825.376411,260951,2610022,0.0,1.0,-3.072,-0.00075,0.0,,,,-0.3375,-0.45,False,False
1760720825.3786488,260952,2610032,0.0,1.0,-3.072,0.0045,-0.000375,,,,0.525,-0.0375,False,False
1760720825.397296,260953,2610042,0.0,1.0,-3.072,0.001125,0.0015,,,,-0.3375,0.1875,False,False
1760720825.3976796,260954,2610052,0.0,1.0,-3.072,-0.000375,-0.000375,,,,-0.15,-0.1875,False,False
1760720825.4086432,260955,2610062,0.0,1.0,-3.072,0.001125,0.00225,,,,0.15,0.2625,False,False
1760720825.428866,260956,2610072,0.0,1.0,-3.072,0.000375,0.0,,,,-0.075,-0.225,False,False
1760720825.4329042,260957,2610082,0.0,1.0,-3.072,0.003,0.0,,,,0.2625,0.0,False,False
1760720825.447833,260958,2610092,0.0,1.0,-3.072,0.0015,0.001125,,,,-0.15,0.1125,False,False
1760720825.4593394,260959,2610102,0.0,1.0,-3.072,0.0045,0.002625,,,,0.3,0.15,False,False
1760720825.460197,260960,2610112,0.0,1.0,-3.072,0.003,0.003,,,,-0.15,0.0375,False,False
1760720825.4761703,260961,2610122,0.0,1.0,-3.072,0.001125,-0.001125,,,,-0.1875,-0.4125,False,False
1760720825.499276,260962,2610132,0.0,1.0,-3.072,0.001125,-0.001125,,,,0.0,0.0,False,False
1760720825.5031424,260963,2610142,0.0,1.0,-3.072,-0.000375,-0.00075,,,,-0.15,0.0375,False,False
1760720825.5056107,260964,2610152,0.0,1.0,-3.072,0.0015,0.004125,,,,0.1875,0.4875,False,False
1760720825.5177667,260965,2610162,0.0,1.0,-3.072,0.004125,-0.00225,,,,0.2625,-0.6375,False,False
1760720825.5317657,260966,2610172,0.0,1.0,-3.072,0.001125,0.003,,,,-0.3,0.525,False,False
1760720825.5373883,260967,2610182,0.0,1.0,-3.072,0.0045,0.0015,,,,0.3375,-0.15,False,False
1760720825.5486577,260968,2610192,0.0,1.0,-3.072,0.001125,0.0,,,,-0.3375,-0.15,False,False
1760720825.5595872,260969,2610202,0.0,1.0,-3.072,0.0,0.0015,,,,-0.1125,0.15,False,False
1760720825.564371,260970,2610212,0.0,1.0,-3.072,0.003,-0.00075,,,,0.3,-0.225,False,False
1760720825.5779772,260971,2610222,0.0,1.0,-3.072,0.002625,0.003,,,,-0.0375,0.375,False,False
1760720825.5914114,260972,2610232,0.0,1.0,-3.072,0.000375,0.000375,,,,-0.225,-0.2625,False,False
1760720825.5962884,260973,2610242,0.0,1.0,-3.072,-0.000375,-0.001125,,,,-0.075,-0.15,False,False
1760720825.611833,260974,2610252,0.0,1.0,-3.072,-0.000375,0.000375,,,,0.0,0.15,False,False
1760720825.615596,260975,2610262,0.0,1.0,-3.072,0.001875,-0.001875,,,,0.225,-0.225,False,False
1760720825.620252,260976,2610272,0.0,1.0,-3.072,-0.001125,0.0,,,,-0.3,0.1875,False,False
1760720825.639334,260977,2610282,0.0,1.0,-3.072,0.001125,0.000375,,,,0.225,0.0375,False,False
1760720825.6397443,260978,2610292,0.0,1.0,-3.072,0.00675,0.0,,,,0.5625,-0.0375,False,False
1760720825.653361,260979,2610302,0.0,1.0,-3.072,0.00525,0.0,,,,-0.15,0.0,False,False
1760720825.669252,260980,2610312,0.0,1.0,-3.072,0.002625,-0.001125,,,,-0.2625,-0.1125,False,False
1760720825.670293,260981,2610322,0.0,1.0,-3.072,0.006,0.003,,,,0.3375,0.4125,False,False
1760720825.678665,260982,2610332,0.0,1.0,-3.072,0.006,0.003,,,,0.0,0.0,False,False
1760720825.701337,260983,2610342,0.0,1.0,-3.072,0.00225,0.0015,,,,-0.375,-0.15,False,False
1760720825.710619,260984,2610352,0.0,1.0,-3.072,0.003,-0.00075,,,,0.075,-0.225,False,False
1760720825.7156117,260985,2610362,0.0,1.0,-3.072,0.00225,0.0015,,,,-0.075,0.225,False,False
1760720825.727139,260986,2610372,0.0,1.0,-3.072,0.001125,0.001125,,,,-0.1125,-0.0375,False,False
1760720825.7274091,260987,2610382,0.0,1.0,-3.072,0.00225,-0.001875,,,,0.1125,-0.3,False,False
1760720825.7436354,260988,2610392,0.0,1.0,-3.072,-0.001125,0.00525,,,,-0.3375,0.7125,False,False
1760720825.7640812,260989,2610402,0.0,1.0,-3.072,0.00225,0.00525,,,,0.3375,0.0,False,False
1760720825.7653034,260990,2610412,0.0,1.0,-3.072,-0.004125,0.00225,,,,-0.6375,-0.3,False,False
1760720825.7776766,260991,2610422,0.0,1.0,-3.072,0.003375,0.0015,,,,0.75,-0.075,False,False
1760720825.7893183,260992,2610432,0.0,1.0,-3.072,0.003,-0.00075,,,,-0.0375,-0.225,False,False
1760720825.7933412,260993,2610442,0.0,1.0,-3.072,0.0015,0.000375,,,,-0.15,0.1125,False,False
1760720825.7987587,260994,2610452,0.0,1.0,-3.072,0.0,0.0015,,,,-0.15,0.1125,False,False
1760720825.8170598,260995,2610462,0.0,1.0,-3.072,0.000375,0.003,26.75,60536.5,,0.0375,0.15,False,False
1760720825.8184814,260996,2610472,0.0,1.0,-3.072,0.0015,0.000375,26.75,60536.5,,0.1125,-0.2625,False,False
1760720825.8287437,260997,2610482,0.0,1.0,-3.072,0.0015,0.0,26.75,60536.5,,0.0,-0.0375,False,False
1760720825.8475022,260998,2610492,0.0,1.0,-3.072,0.006,0.0015,26.75,60536.5,,0.45,0.15,False,False
1760720825.8483794,260999,2610502,0.0,1.0,-3.072,0.00375,0.00375,26.75,60536.5,,-0.225,0.225,False,False
1760720825.8604934,261000,2610512,0.0,1.0,-3.072,0.001125,-0.000375,26.75,60536.5,,-0.2625,-0.4125,False,False
1760720825.879652,261001,2610522,0.0,1.0,-3.072,0.0,-0.001125,26.75,60536.5,,-0.1125,-0.075,False,False
1760720825.8827343,261002,2610532,0.0,1.0,-3.072,0.00075,0.0,26.75,60536.5,,0.075,0.1125,False,False
1760720825.8897464,261003,2610542,0.0,1.0,-3.072,0.001125,-0.001125,26.75,60536.5,,0.0375,-0.1125,False,False
1760720825.9070427,261004,2610552,0.0,1.0,-3.072,0.00225,0.0,26.75,60929.5,,0.1125,0.1125,False,False
1760720825.9072704,261005,2610562,0.0,1.0,-3.072,0.000375,0.0045,26.75,60929.5,,-0.1875,0.45,False,False
1760720825.9186854,261006,2610572,0.0,1.0,-3.072,0.0,0.00225,26.75,60929.5,,-0.0375,-0.225,False,False
1760720825.9370737,261007,2610582,0.0,1.0,-3.072,-0.000375,-0.000375,26.75,60929.5,,-0.0375,-0.2625,False,False
1760720825.9372768,261008,2610592,0.0,1.0,-3.072,0.003,-0.000375,26.75,60929.5,,0.3375,0.0,False,False
1760720825.9619305,261009,2610602,0.0,1.0,-3.072,-0.000375,-0.001125,26.75,60929.5,,-0.3375,-0.075,False,False
1760720825.97002,261010,2610612,0.0,1.0,-3.072,0.003,-0.001125,26.75,60929.5,,0.3375,0.0,False,False
1760720825.973047,261011,2610622,0.0,1.0,-3.072,0.003,0.003,26.75,60929.5,,0.0,0.4125,False,False
1760720825.990247,261012,2610632,0.0,1.0,-3.072,0.002625,0.0,26.75,60929.5,,-0.0375,-0.3,False,False
1760720826.000686,261013,2610642,0.0,1.0,-3.072,0.00525,0.003,26.75,60929.5,,0.2625,0.3,False,False
